zcode,cntyfips,cntyname,state,statename,area,lat,lon,zpop,zinc,cpop,cinc,spop,sinc
NA,29119,McDonald,29000,MO,539.51,36.621553,-94.384328,,,21681.0,13175.0,5595211.0,19936.0
NA,29121,Macon,29000,MO,803.77,39.830285,-92.564634,,,15762.0,16189.0,5595211.0,19936.0
NA,29123,Madison,29000,MO,496.73,37.50375,-90.312535,,,11800.0,13215.0,5595211.0,19936.0
NA,29125,Maries,29000,MO,527.73,38.148173,-91.899426,,,8903.0,15662.0,5595211.0,19936.0
NA,29127,Marion,29000,MO,438.07,39.770045,-91.507631,,,28289.0,16964.0,5595211.0,19936.0
NA,29129,Mercer,29000,MO,454.18,40.428383,-93.577593,,,3757.0,15140.0,5595211.0,19936.0
NA,29131,Miller,29000,MO,592.26,38.238974,-92.481091,,,23564.0,15144.0,5595211.0,19936.0
NA,29133,Mississippi,29000,MO,413.16,36.843567,-89.332848,,,13427.0,13038.0,5595211.0,19936.0
NA,29135,Moniteau,29000,MO,416.52,38.635825,-92.604192,,,14827.0,16609.0,5595211.0,19936.0
NA,29137,Monroe,29000,MO,645.98,39.511236,-91.990523,,,9311.0,14695.0,5595211.0,19936.0
NA,29139,Montgomery,29000,MO,537.46,38.936879,-91.465956,,,12136.0,15092.0,5595211.0,19936.0
NA,29141,Morgan,29000,MO,597.41,38.364764,-92.847468,,,19309.0,15950.0,5595211.0,19936.0
NA,29143,New Madrid,29000,MO,678.01,36.588288,-89.677079,,,19760.0,14204.0,5595211.0,19936.0
NA,29145,Newton,29000,MO,626.42,36.904767,-94.367818,,,52636.0,17502.0,5595211.0,19936.0
NA,29147,Nodaway,29000,MO,876.62,40.359654,-94.877899,,,21912.0,15384.0,5595211.0,19936.0
NA,29149,Oregon,29000,MO,791.4,36.636805,-91.427323,,,10344.0,12812.0,5595211.0,19936.0
NA,29151,Osage,29000,MO,606.11,38.464962,-91.859336,,,13062.0,17245.0,5595211.0,19936.0
NA,29153,Ozark,29000,MO,742.15,36.631583,-92.454849,,,9542.0,14133.0,5595211.0,19936.0
NA,29155,Pemiscot,29000,MO,493.08,36.193331,-89.767306,,,20047.0,12968.0,5595211.0,19936.0
NA,29157,Perry,29000,MO,474.67,37.709917,-89.837773,,,18132.0,16554.0,5595211.0,19936.0
NA,29159,Pettis,29000,MO,684.82,38.710464,-93.264073,,,39403.0,16251.0,5595211.0,19936.0
NA,29161,Phelps,29000,MO,672.85,37.922046,-91.773706,,,39825.0,16084.0,5595211.0,19936.0
NA,29163,Pike,29000,MO,672.82,39.360621,-91.145704,,,18351.0,14462.0,5595211.0,19936.0
NA,29165,Platte,29000,MO,420.33,39.3154,-94.729377,,,73781.0,26356.0,5595211.0,19936.0
NA,29167,Polk,29000,MO,637.2,37.614444,-93.414173,,,26992.0,13645.0,5595211.0,19936.0
NA,29169,Pulaski,29000,MO,547.02,37.84647,-92.198851,,,41165.0,14586.0,5595211.0,19936.0
NA,29171,Putnam,29000,MO,517.9,40.474568,-93.006905,,,5223.0,14647.0,5595211.0,19936.0
NA,29173,Ralls,29000,MO,471.0,39.535247,-91.49748,,,9626.0,16456.0,5595211.0,19936.0
NA,29175,Randolph,29000,MO,482.32,39.427644,-92.480268,,,24663.0,15010.0,5595211.0,19936.0
NA,29177,Ray,29000,MO,569.47,39.321065,-94.023249,,,23354.0,18685.0,5595211.0,19936.0
NA,29179,Reynolds,29000,MO,811.2,37.365801,-90.977822,,,6689.0,13065.0,5595211.0,19936.0
NA,29181,Ripley,29000,MO,629.47,36.61731,-90.809759,,,13509.0,12889.0,5595211.0,19936.0
NA,29183,St. Charles,29000,MO,560.42,38.7843,-90.651859,,,283883.0,23592.0,5595211.0,19936.0
NA,29185,St. Clair,29000,MO,676.66,38.05117,-93.779268,,,9652.0,14025.0,5595211.0,19936.0
NA,29186,Ste. Genevieve,29000,MO,502.39,37.907931,-90.172602,,,17842.0,17283.0,5595211.0,19936.0
NA,29187,St. Francois,29000,MO,449.46,37.839741,-90.505677,,,55641.0,15273.0,5595211.0,19936.0
NA,29189,St. Louis,29000,MO,507.81,38.654152,-90.37848,,,1016315.0,27595.0,5595211.0,19936.0
NA,29195,Saline,29000,MO,755.55,39.123835,-93.204459,,,23756.0,16132.0,5595211.0,19936.0
NA,29197,Schuyler,29000,MO,307.87,40.467327,-92.527046,,,4170.0,15850.0,5595211.0,19936.0
NA,29199,Scotland,29000,MO,438.47,40.438738,-92.146612,,,4983.0,14474.0,5595211.0,19936.0
NA,29201,Scott,29000,MO,421.01,37.042732,-89.578552,,,40422.0,15620.0,5595211.0,19936.0
NA,29203,Shannon,29000,MO,1003.83,37.125329,-91.398422,,,8324.0,11492.0,5595211.0,19936.0
NA,29205,Shelby,29000,MO,500.93,39.774758,-92.085447,,,6799.0,15632.0,5595211.0,19936.0
NA,29207,Stoddard,29000,MO,827.12,36.847028,-89.958709,,,29705.0,14656.0,5595211.0,19936.0
NA,29209,Stone,29000,MO,463.22,36.714982,-93.457028,,,28658.0,18036.0,5595211.0,19936.0
NA,29211,Sullivan,29000,MO,650.95,40.20988,-93.133984,,,7219.0,13392.0,5595211.0,19936.0
NA,29213,Taney,29000,MO,632.36,36.650639,-93.165123,,,39703.0,17267.0,5595211.0,19936.0
NA,29215,Texas,29000,MO,1178.54,37.294746,-91.97122,,,23003.0,13799.0,5595211.0,19936.0
NA,29217,Vernon,29000,MO,833.95,37.849768,-94.348557,,,20454.0,15047.0,5595211.0,19936.0
NA,29219,Warren,29000,MO,431.31,38.765482,-91.136528,,,24525.0,19690.0,5595211.0,19936.0
NA,29221,Washington,29000,MO,759.59,37.956596,-90.83072,,,23344.0,12934.0,5595211.0,19936.0
NA,29223,Wayne,29000,MO,761.03,37.113637,-90.492489,,,13259.0,13434.0,5595211.0,19936.0
NA,29225,Webster,29000,MO,593.32,37.266991,-92.895017,,,31045.0,14502.0,5595211.0,19936.0
NA,29227,Worth,29000,MO,266.52,40.475472,-94.427608,,,2382.0,14367.0,5595211.0,19936.0
NA,29229,Wright,29000,MO,682.13,37.227226,-92.468021,,,17955.0,13135.0,5595211.0,19936.0
NA,29510,St. Louis city,29000,MO,61.92,38.627718,-90.242806,,,348189.0,16108.0,5595211.0,19936.0
NA,30001,Beaverhead,30000,MT,5542.31,45.186254,-112.86587,,,9202.0,15621.0,902195.0,17151.0
NA,30003,Big Horn,30000,MT,4994.81,45.510113,-107.483754,,,12671.0,10792.0,902195.0,17151.0
NA,30005,Blaine,30000,MT,4226.18,48.459793,-108.956778,,,7009.0,12101.0,902195.0,17151.0
NA,30007,Broadwater,30000,MT,1191.35,46.306192,-111.494245,,,4385.0,16237.0,902195.0,17151.0
NA,30009,Carbon,30000,MT,2047.99,45.313192,-109.087584,,,9552.0,17204.0,902195.0,17151.0
NA,30011,Carter,30000,MT,3339.57,45.556276,-104.481226,,,1360.0,13280.0,902195.0,17151.0
NA,30013,Cascade,30000,MT,2697.9,47.433941,-111.324241,,,80357.0,17566.0,902195.0,17151.0
NA,30015,Chouteau,30000,MT,3973.24,47.915101,-110.396756,,,5970.0,14851.0,902195.0,17151.0
NA,30017,Custer,30000,MT,3783.13,46.324144,-105.766538,,,11696.0,15876.0,902195.0,17151.0
NA,30019,Daniels,30000,MT,1426.09,48.79152,-105.399545,,,2017.0,16055.0,902195.0,17151.0
NA,30021,Dawson,30000,MT,2373.14,47.173749,-104.802589,,,9059.0,15368.0,902195.0,17151.0
NA,30023,Deer Lodge,30000,MT,736.98,46.12062,-112.98746,,,9417.0,15580.0,902195.0,17151.0
NA,30025,Fallon,30000,MT,1620.33,46.371424,-104.414158,,,2837.0,16014.0,902195.0,17151.0
NA,30027,Fergus,30000,MT,4339.17,47.111314,-109.448969,,,11893.0,15808.0,902195.0,17151.0
NA,30029,Flathead,30000,MT,5098.34,48.26788,-114.321279,,,74471.0,18112.0,902195.0,17151.0
NA,30031,Gallatin,30000,MT,2605.84,45.663871,-111.186786,,,67831.0,19074.0,902195.0,17151.0
NA,30033,Garfield,30000,MT,4668.06,47.207335,-106.979639,,,1279.0,13930.0,902195.0,17151.0
NA,30035,Glacier,30000,MT,2994.72,48.627154,-112.810119,,,13247.0,11597.0,902195.0,17151.0
NA,30037,Golden Valley,30000,MT,1175.3,46.390395,-109.125302,,,1042.0,13573.0,902195.0,17151.0
NA,30039,Granite,30000,MT,1727.44,46.437588,-113.365536,,,2830.0,16636.0,902195.0,17151.0
NA,30041,Hill,30000,MT,2896.36,48.559559,-110.030529,,,16673.0,14935.0,902195.0,17151.0
NA,30043,Jefferson,30000,MT,1656.64,46.119657,-112.117726,,,10049.0,18250.0,902195.0,17151.0
NA,30045,Judith Basin,30000,MT,1869.85,47.047569,-110.184154,,,2329.0,14291.0,902195.0,17151.0
NA,30047,Lake,30000,MT,1493.77,47.652922,-114.126444,,,26507.0,15173.0,902195.0,17151.0
NA,30049,Lewis and Clark,30000,MT,3460.96,46.813873,-112.153933,,,55716.0,18763.0,902195.0,17151.0
NA,30051,Liberty,30000,MT,1429.76,48.5509,-111.004866,,,2158.0,14882.0,902195.0,17151.0
NA,30053,Lincoln,30000,MT,3612.67,48.558617,-115.359348,,,18837.0,13923.0,902195.0,17151.0
NA,30055,McCone,30000,MT,2642.53,47.63527,-105.729721,,,1977.0,15162.0,902195.0,17151.0
NA,30057,Madison,30000,MT,3586.54,45.435828,-111.932243,,,6851.0,16944.0,902195.0,17151.0
NA,30059,Meagher,30000,MT,2391.82,46.565307,-110.874903,,,1932.0,15019.0,902195.0,17151.0
NA,30061,Mineral,30000,MT,1219.82,47.143735,-114.965059,,,3884.0,15166.0,902195.0,17151.0
NA,30063,Missoula,30000,MT,2597.97,46.939971,-113.968607,,,95802.0,17808.0,902195.0,17151.0
NA,30065,Musselshell,30000,MT,1867.15,46.554576,-108.392225,,,4497.0,15389.0,902195.0,17151.0
NA,30067,Park,30000,MT,2802.41,45.653282,-110.546931,,,15694.0,17704.0,902195.0,17151.0
NA,30069,Petroleum,30000,MT,1653.9,47.000478,-108.290051,,,493.0,15986.0,902195.0,17151.0
NA,30071,Phillips,30000,MT,5139.57,48.361061,-107.822199,,,4601.0,15058.0,902195.0,17151.0
NA,30073,Pondera,30000,MT,1624.7,48.221852,-112.20068,,,6424.0,14276.0,902195.0,17151.0
NA,30075,Powder River,30000,MT,3297.18,45.363372,-105.625006,,,1858.0,15351.0,902195.0,17151.0
NA,30077,Powell,30000,MT,2325.94,46.634027,-112.77805,,,7180.0,13816.0,902195.0,17151.0
NA,30079,Prairie,30000,MT,1736.55,46.887225,-105.368636,,,1199.0,14422.0,902195.0,17151.0
NA,30081,Ravalli,30000,MT,2394.21,46.210173,-114.117236,,,36070.0,17935.0,902195.0,17151.0
NA,30083,Richland,30000,MT,2084.09,47.779342,-104.458252,,,9667.0,16006.0,902195.0,17151.0
NA,30085,Roosevelt,30000,MT,2355.6,48.208479,-104.989043,,,10620.0,11347.0,902195.0,17151.0
NA,30087,Rosebud,30000,MT,5012.37,45.97391,-106.654466,,,9383.0,15032.0,902195.0,17151.0
NA,30089,Sanders,30000,MT,2762.17,47.633114,-115.084463,,,10227.0,14593.0,902195.0,17151.0
NA,30091,Sheridan,30000,MT,1676.58,48.706724,-104.456802,,,4105.0,16038.0,902195.0,17151.0
NA,30093,Silver Bow,30000,MT,718.31,45.960929,-112.562536,,,34606.0,17009.0,902195.0,17151.0
NA,30095,Stillwater,30000,MT,1795.09,45.630108,-109.36631,,,8195.0,18468.0,902195.0,17151.0
NA,30097,Sweet Grass,30000,MT,1855.08,45.855412,-109.917813,,,3609.0,17880.0,902195.0,17151.0
NA,30099,Teton,30000,MT,2272.61,47.815653,-112.152587,,,6445.0,14635.0,902195.0,17151.0
NA,30101,Toole,30000,MT,1910.95,48.602469,-111.818576,,,5267.0,14731.0,902195.0,17151.0
NA,30103,Treasure,30000,MT,978.86,46.254434,-107.291543,,,861.0,14392.0,902195.0,17151.0
NA,30105,Valley,30000,MT,4921.0,48.258176,-106.560531,,,7675.0,16246.0,902195.0,17151.0
NA,30107,Wheatland,30000,MT,1423.09,46.448894,-109.854716,,,2259.0,11954.0,902195.0,17151.0
NA,30109,Wibaux,30000,MT,889.31,46.969132,-104.192326,,,1068.0,16121.0,902195.0,17151.0
NA,30111,Yellowstone,30000,MT,2635.15,45.816535,-108.460718,,,129352.0,19303.0,902195.0,17151.0
NA,31001,Adams,31000,NE,563.41,40.560857,-98.456177,,,31151.0,18308.0,1711263.0,19613.0
NA,31003,Antelope,31000,NE,857.06,42.183199,-98.057854,,,7452.0,14601.0,1711263.0,19613.0
NA,31005,Arthur,31000,NE,715.37,41.580869,-101.684028,,,444.0,15810.0,1711263.0,19613.0
NA,31007,Banner,31000,NE,746.22,41.533313,-103.704593,,,819.0,17149.0,1711263.0,19613.0
NA,31009,Blaine,31000,NE,710.74,41.866749,-99.976896,,,583.0,12323.0,1711263.0,19613.0
NA,31011,Boone,31000,NE,686.69,41.686566,-98.028435,,,6259.0,15831.0,1711263.0,19613.0
NA,31013,Box Butte,31000,NE,1075.29,42.165644,-102.938547,,,12158.0,18407.0,1711263.0,19613.0
NA,31015,Boyd,31000,NE,540.05,42.901593,-98.714886,,,2438.0,13840.0,1711263.0,19613.0
NA,31017,Brown,31000,NE,1221.28,42.534188,-99.871572,,,3525.0,15924.0,1711263.0,19613.0
NA,31019,Buffalo,31000,NE,967.99,40.790062,-99.069182,,,42259.0,17510.0,1711263.0,19613.0
NA,31021,Burt,31000,NE,492.77,41.854106,-96.33759,,,7791.0,16654.0,1711263.0,19613.0
NA,31023,Butler,31000,NE,583.59,41.233275,-97.13482,,,8767.0,16394.0,1711263.0,19613.0
NA,31025,Cass,31000,NE,559.18,40.936518,-96.093393,,,24334.0,20156.0,1711263.0,19613.0
NA,31027,Cedar,31000,NE,740.23,42.605286,-97.23988,,,9615.0,15514.0,1711263.0,19613.0
NA,31029,Chase,31000,NE,894.5,40.507192,-101.699405,,,4068.0,17490.0,1711263.0,19613.0
NA,31031,Cherry,31000,NE,5960.52,42.651785,-101.147203,,,6148.0,15943.0,1711263.0,19613.0
NA,31033,Cheyenne,31000,NE,1196.34,41.196569,-103.002332,,,9830.0,17437.0,1711263.0,19613.0
NA,31035,Clay,31000,NE,573.03,40.521099,-98.042256,,,7039.0,16870.0,1711263.0,19613.0
NA,31037,Colfax,31000,NE,413.14,41.558089,-97.088373,,,10441.0,15148.0,1711263.0,19613.0
NA,31039,Cuming,31000,NE,572.0,41.915502,-96.774767,,,10203.0,16443.0,1711263.0,19613.0
NA,31041,Custer,31000,NE,2575.71,41.386492,-99.631095,,,11793.0,16171.0,1711263.0,19613.0
NA,31043,Dakota,31000,NE,263.8,42.426294,-96.492629,,,20253.0,16125.0,1711263.0,19613.0
NA,31045,Dawes,31000,NE,1396.24,42.726836,-103.155107,,,9060.0,16353.0,1711263.0,19613.0
NA,31047,Dawson,31000,NE,1012.92,40.837439,-99.868313,,,24365.0,15973.0,1711263.0,19613.0
NA,31049,Deuel,31000,NE,439.89,41.081477,-102.314294,,,2098.0,17891.0,1711263.0,19613.0
NA,31051,Dixon,31000,NE,476.39,42.467847,-96.841997,,,6339.0,15350.0,1711263.0,19613.0
NA,31053,Dodge,31000,NE,534.39,41.521339,-96.587577,,,36160.0,17757.0,1711263.0,19613.0
NA,31055,Douglas,31000,NE,330.98,41.264027,-96.050944,,,463585.0,22879.0,1711263.0,19613.0
NA,31057,Dundy,31000,NE,919.86,40.111866,-101.63531,,,2292.0,15786.0,1711263.0,19613.0
NA,31059,Fillmore,31000,NE,576.46,40.533947,-97.568094,,,6634.0,17465.0,1711263.0,19613.0
NA,31061,Franklin,31000,NE,575.92,40.171097,-98.944212,,,3574.0,15390.0,1711263.0,19613.0
NA,31063,Frontier,31000,NE,974.55,40.549039,-100.401627,,,3099.0,16648.0,1711263.0,19613.0
NA,31065,Furnas,31000,NE,718.09,40.191085,-99.910559,,,5324.0,17223.0,1711263.0,19613.0
NA,31067,Gage,31000,NE,855.29,40.248785,-96.692942,,,22993.0,17190.0,1711263.0,19613.0
NA,31069,Garden,31000,NE,1704.4,41.527955,-102.344241,,,2292.0,15414.0,1711263.0,19613.0
NA,31071,Garfield,31000,NE,570.03,41.830464,-99.039981,,,1902.0,14368.0,1711263.0,19613.0
NA,31073,Gosper,31000,NE,458.18,40.554307,-99.840191,,,2143.0,17957.0,1711263.0,19613.0
NA,31075,Grant,31000,NE,776.22,41.896813,-101.724423,,,747.0,14815.0,1711263.0,19613.0
NA,31077,Greeley,31000,NE,569.85,41.567232,-98.487658,,,2714.0,13731.0,1711263.0,19613.0
NA,31079,Hall,31000,NE,546.4,40.894156,-98.417732,,,53534.0,17386.0,1711263.0,19613.0
NA,31081,Hamilton,31000,NE,543.68,40.876641,-98.021361,,,9403.0,17590.0,1711263.0,19613.0
NA,31083,Harlan,31000,NE,552.78,40.154431,-99.414477,,,3786.0,15618.0,1711263.0,19613.0
NA,31085,Hayes,31000,NE,713.11,40.516243,-101.08131,,,1068.0,14099.0,1711263.0,19613.0
NA,31087,Hitchcock,31000,NE,710.03,40.202916,-101.010995,,,3111.0,14804.0,1711263.0,19613.0
NA,31089,Holt,31000,NE,2412.66,42.486684,-98.726258,,,11551.0,15256.0,1711263.0,19613.0
NA,31091,Hooker,31000,NE,721.17,42.042065,-101.081138,,,783.0,15513.0,1711263.0,19613.0
NA,31093,Howard,31000,NE,569.47,41.207692,-98.539527,,,6567.0,15535.0,1711263.0,19613.0
NA,31095,Jefferson,31000,NE,573.01,40.162013,-97.145107,,,8333.0,18380.0,1711263.0,19613.0
NA,31097,Johnson,31000,NE,376.13,40.39286,-96.250792,,,4488.0,16437.0,1711263.0,19613.0
NA,31099,Kearney,31000,NE,516.03,40.494463,-98.961728,,,6882.0,18118.0,1711263.0,19613.0
NA,31101,Keith,31000,NE,1061.26,41.174579,-101.69334,,,8875.0,17421.0,1711263.0,19613.0
NA,31103,Keya Paha,31000,NE,773.29,42.870255,-99.735948,,,983.0,11860.0,1711263.0,19613.0
NA,31105,Kimball,31000,NE,951.72,41.210944,-103.681543,,,4089.0,17525.0,1711263.0,19613.0
NA,31107,Knox,31000,NE,1108.12,42.629202,-97.854462,,,9374.0,13971.0,1711263.0,19613.0
NA,31109,Lancaster,31000,NE,838.88,40.796701,-96.681392,,,250291.0,21265.0,1711263.0,19613.0
NA,31111,Lincoln,31000,NE,2563.98,41.07375,-100.75542,,,34632.0,18696.0,1711263.0,19613.0
NA,31113,Logan,31000,NE,570.68,41.511919,-100.477611,,,774.0,14937.0,1711263.0,19613.0
NA,31115,Loup,31000,NE,569.71,41.870216,-99.41836,,,712.0,12427.0,1711263.0,19613.0
NA,31117,McPherson,31000,NE,858.98,41.556075,-101.027583,,,533.0,13055.0,1711263.0,19613.0
NA,31119,Madison,31000,NE,572.57,41.963138,-97.525802,,,35226.0,16804.0,1711263.0,19613.0
NA,31121,Merrick,31000,NE,484.88,41.15466,-98.011398,,,8204.0,15958.0,1711263.0,19613.0
NA,31123,Morrill,31000,NE,1423.75,41.70209,-103.0856,,,5440.0,14725.0,1711263.0,19613.0
NA,31125,Nance,31000,NE,441.32,41.399273,-97.946016,,,4038.0,16886.0,1711263.0,19613.0
NA,31127,Nemaha,31000,NE,409.3,40.393169,-95.829968,,,7576.0,17004.0,1711263.0,19613.0
NA,31129,Nuckolls,31000,NE,575.3,40.150032,-98.035503,,,5057.0,15608.0,1711263.0,19613.0
NA,31131,Otoe,31000,NE,615.69,40.665989,-96.077662,,,15396.0,17752.0,1711263.0,19613.0
NA,31133,Pawnee,31000,NE,431.57,40.138586,-96.208595,,,3087.0,16687.0,1711263.0,19613.0
NA,31135,Perkins,31000,NE,883.18,40.843798,-101.632281,,,3200.0,17830.0,1711263.0,19613.0
NA,31137,Phelps,31000,NE,539.97,40.489078,-99.408342,,,9747.0,19044.0,1711263.0,19613.0
NA,31139,Pierce,31000,NE,573.93,42.271344,-97.610948,,,7857.0,15980.0,1711263.0,19613.0
NA,31141,Platte,31000,NE,678.07,41.515986,-97.450374,,,31662.0,18064.0,1711263.0,19613.0
NA,31143,Polk,31000,NE,438.84,41.184518,-97.588967,,,5639.0,17934.0,1711263.0,19613.0
NA,31145,Red Willow,31000,NE,716.65,40.181368,-100.503064,,,11448.0,16303.0,1711263.0,19613.0
NA,31147,Richardson,31000,NE,553.26,40.126197,-95.702546,,,9531.0,16460.0,1711263.0,19613.0
NA,31149,Rock,31000,NE,1008.46,42.507127,-99.47011,,,1756.0,14350.0,1711263.0,19613.0
NA,31151,Saline,31000,NE,575.34,40.545566,-97.093987,,,13843.0,16287.0,1711263.0,19613.0
NA,31153,Sarpy,31000,NE,240.52,41.14287,-96.031099,,,122595.0,21985.0,1711263.0,19613.0
NA,31155,Saunders,31000,NE,753.9,41.21835,-96.606171,,,19830.0,18392.0,1711263.0,19613.0
NA,31157,Scotts Bluff,31000,NE,739.27,41.866805,-103.685046,,,36951.0,17355.0,1711263.0,19613.0
NA,31159,Seward,31000,NE,574.75,40.876188,-97.130218,,,16496.0,18379.0,1711263.0,19613.0
NA,31161,Sheridan,31000,NE,2441.04,42.553562,-102.430804,,,6198.0,14844.0,1711263.0,19613.0
NA,31163,Sherman,31000,NE,565.84,41.19934,-98.953378,,,3318.0,14064.0,1711263.0,19613.0
NA,31165,Sioux,31000,NE,2066.59,42.432082,-103.79284,,,1475.0,15999.0,1711263.0,19613.0
NA,31167,Stanton,31000,NE,429.83,41.939922,-97.213304,,,6455.0,15511.0,1711263.0,19613.0
NA,31169,Thayer,31000,NE,574.55,40.17269,-97.601156,,,6055.0,17043.0,1711263.0,19613.0
NA,31171,Thomas,31000,NE,712.86,41.976068,-100.572708,,,729.0,15335.0,1711263.0,19613.0
NA,31173,Thurston,31000,NE,393.81,42.158896,-96.555417,,,7171.0,10951.0,1711263.0,19613.0
NA,31175,Valley,31000,NE,568.11,41.549826,-98.972085,,,4647.0,14996.0,1711263.0,19613.0
NA,31177,Washington,31000,NE,390.49,41.516281,-96.198876,,,18780.0,21055.0,1711263.0,19613.0
NA,31179,Wayne,31000,NE,443.43,42.1986,-97.103127,,,9851.0,14644.0,1711263.0,19613.0
NA,31181,Webster,31000,NE,574.89,40.179525,-98.474758,,,4061.0,16802.0,1711263.0,19613.0
NA,31183,Wheeler,31000,NE,575.17,41.909737,-98.514133,,,886.0,14355.0,1711263.0,19613.0
NA,31185,York,31000,NE,575.66,40.868213,-97.599156,,,14598.0,17670.0,1711263.0,19613.0
NA,32001,Churchill,32000,NV,4929.08,39.495243,-118.678088,,,23982.0,19264.0,1998257.0,21989.0
NA,32003,Clark,32000,NV,7910.34,36.139215,-115.117901,,,1375765.0,21785.0,1998257.0,21989.0
NA,32005,Douglas,32000,NV,709.85,38.951122,-119.725977,,,41259.0,27288.0,1998257.0,21989.0
NA,32007,Elko,32000,NV,17179.03,40.996901,-115.404458,,,45291.0,18482.0,1998257.0,21989.0
NA,32009,Esmeralda,32000,NV,3588.5,37.829985,-117.556859,,,971.0,18971.0,1998257.0,21989.0
NA,32011,Eureka,32000,NV,4175.68,40.011258,-116.267484,,,1651.0,18629.0,1998257.0,21989.0
NA,32013,Humboldt,32000,NV,9647.91,41.31154,-117.797442,,,16106.0,19539.0,1998257.0,21989.0
NA,32015,Lander,32000,NV,5493.63,40.026808,-117.016325,,,5794.0,16998.0,1998257.0,21989.0
NA,32017,Lincoln,32000,NV,10633.61,37.836213,-114.745652,,,4165.0,17326.0,1998257.0,21989.0
NA,32019,Lyon,32000,NV,1993.69,39.178105,-119.252726,,,34501.0,18543.0,1998257.0,21989.0
NA,32021,Mineral,32000,NV,3756.4,38.525236,-118.466414,,,5071.0,16952.0,1998257.0,21989.0
NA,32023,Nye,32000,NV,18146.66,37.895867,-116.564187,,,32485.0,17962.0,1998257.0,21989.0
NA,32027,Pershing,32000,NV,6036.56,40.427863,-118.271038,,,6693.0,16589.0,1998257.0,21989.0
NA,32029,Storey,32000,NV,263.45,39.386106,-119.611095,,,3399.0,23642.0,1998257.0,21989.0
NA,32031,Washoe,32000,NV,6342.27,39.704166,-119.763634,,,339486.0,24277.0,1998257.0,21989.0
NA,32033,White Pine,32000,NV,8875.98,39.307378,-114.922453,,,9181.0,18309.0,1998257.0,21989.0
NA,32510,Carson City,32000,NV,143.35,39.160949,-119.753877,,,52457.0,20943.0,1998257.0,21989.0
NA,33001,Belknap,33000,NH,401.29,43.515202,-71.436077,,,56325.0,22758.0,1235786.0,23844.0
NA,33003,Carroll,33000,NH,933.8,43.822605,-71.181589,,,43666.0,21931.0,1235786.0,23844.0
NA,33005,Cheshire,33000,NH,707.4,42.911802,-72.242077,,,73825.0,20685.0,1235786.0,23844.0
NA,33007,Coos,33000,NH,1800.39,44.613772,-71.33994,,,33111.0,17218.0,1235786.0,23844.0
NA,33009,Grafton,33000,NH,1713.33,43.896067,-71.89463,,,81743.0,22227.0,1235786.0,23844.0
NA,33011,Hillsborough,33000,NH,876.36,42.895585,-71.582737,,,380841.0,25198.0,1235786.0,23844.0
NA,33013,Merrimack,33000,NH,934.43,43.277704,-71.637253,,,136225.0,23208.0,1235786.0,23844.0
NA,33015,Rockingham,33000,NH,694.96,42.96287,-71.077622,,,277359.0,26656.0,1235786.0,23844.0
NA,33017,Strafford,33000,NH,368.76,43.258288,-70.976101,,,112233.0,20479.0,1235786.0,23844.0
NA,33019,Sullivan,33000,NH,537.38,43.344206,-72.247327,,,40458.0,21319.0,1235786.0,23844.0
NA,34001,Atlantic,34000,NJ,561.07,39.447721,-74.621566,,,252552.0,21034.0,8414350.0,27006.0
NA,34003,Bergen,34000,NJ,234.17,40.930457,-74.059037,,,884118.0,33638.0,8414350.0,27006.0
NA,34005,Burlington,34000,NJ,804.57,39.955204,-74.775955,,,423394.0,26339.0,8414350.0,27006.0
NA,34007,Camden,34000,NJ,222.3,39.869213,-75.029263,,,508932.0,22354.0,8414350.0,27006.0
NA,34009,Cape May,34000,NJ,255.19,39.088069,-74.7991,,,102326.0,24172.0,8414350.0,27006.0
NA,34011,Cumberland,34000,NJ,489.3,39.399565,-75.090565,,,146438.0,17376.0,8414350.0,27006.0
NA,34013,Essex,34000,NJ,126.27,40.77305,-74.223065,,,793633.0,24943.0,8414350.0,27006.0
NA,34015,Gloucester,34000,NJ,324.72,39.752778,-75.136197,,,254673.0,22708.0,8414350.0,27006.0
NA,34017,Hudson,34000,NJ,46.69,40.740351,-74.069,,,608975.0,21154.0,8414350.0,27006.0
NA,34019,Hunterdon,34000,NJ,429.94,40.57319,-74.89706,,,121989.0,36370.0,8414350.0,27006.0
NA,34021,Mercer,34000,NJ,225.93,40.252908,-74.711654,,,350761.0,27914.0,8414350.0,27006.0
NA,34023,Middlesex,34000,NJ,309.72,40.494044,-74.383918,,,750162.0,26535.0,8414350.0,27006.0
NA,34025,Monmouth,34000,NJ,471.94,40.285874,-74.127063,,,615301.0,31149.0,8414350.0,27006.0
NA,34027,Morris,34000,NJ,468.99,40.867167,-74.500442,,,470212.0,36964.0,8414350.0,27006.0
NA,34029,Ocean,34000,NJ,636.28,39.918818,-74.210903,,,510916.0,23054.0,8414350.0,27006.0
NA,34031,Passaic,34000,NJ,185.29,40.946491,-74.216831,,,489049.0,21370.0,8414350.0,27006.0
NA,34033,Salem,34000,NJ,337.88,39.628764,-75.385539,,,64285.0,20874.0,8414350.0,27006.0
NA,34035,Somerset,34000,NJ,304.69,40.566953,-74.580607,,,297490.0,37970.0,8414350.0,27006.0
NA,34037,Sussex,34000,NJ,521.26,41.099846,-74.665155,,,144166.0,26992.0,8414350.0,27006.0
NA,34039,Union,34000,NJ,103.29,40.657752,-74.301654,,,522541.0,26992.0,8414350.0,27006.0
